project_id,state,district,project_type,land_area_acres,affected_families,compensation_status,approval_delay_days,legal_disputes,possession_status,rehab_progress_pct,stakeholder_responsiveness_pct,historical_performance_score,documentation_status,notification_status,departments_involved,acquisition_stage,historical_delay_count,is_delayed,delay_days,latitude,longitude,geo_source,green_zone_status,green_zone_pct,forest_area_pct,tree_cover_pct,protected_area_distance_km,eco_sensitive_zone,wetland_present,waterbody_distance_m,environmental_clearance_required,environmental_clearance_status,tree_cutting_required,tree_compensation_required,elevation_m,slope_degree,distance_to_road_km,distance_to_highway_km,distance_to_railway_km,distance_to_city_km,terrain_type,land_use_type,agricultural_area_pct,residential_area_pct,commercial_area_pct,industrial_area_pct,land_conversion_required,land_conversion_status,landowners_count,displaced_families,vulnerable_households,livelihood_dependency_pct,consent_status,opposition_level,rehabilitation_required,resettlement_status,ownership_type,ownership_conflict,title_verification_status,title_defect_flag,encumbrance_status,inheritance_dispute,mutation_status,record_completeness_pct,boundary_dispute,court_case_status,required_clearances_count,clearances_obtained_count,public_hearing_status,authority_approval_status,gazette_notification_status,documentation_completeness_pct,estimated_land_value_lakh,estimated_compensation_lakh,compensation_paid_pct,compensation_dispute,market_value_variance_pct,additional_compensation_claim,electricity_infrastructure_present,water_infrastructure_present,utility_shift_required,utility_shift_status,distance_to_school_km,distance_to_hospital_km,distance_to_market_km,flood_risk,waterlogging_risk,erosion_risk,seismic_zone,soil_type,drainage_quality,risk_score_demo,risk_band_demo,data_status,provenance_note
LA-0031,West Bengal,Darjeeling,Metro,12.3,11,Mostly Paid,84,2,Mostly Obtained,41.8,86.1,53.3,Incomplete,Completed,5,Notification,0,1,131,26.77242,80.770645,synthetic_demo_district_center,Buffer Zone,20.1,11.4,11.6,5.0,No,No,305.0,No,Not Required,Yes,Yes,130.7,3.8,1.27,11.76,5.45,11.77,Plain,Government,69.2,12.1,6.2,0.4,No,Not Required,30,12,8,92.4,Obtained,Low,Yes,Not Required,Private,,Verified,No,Under Verification,No,Updated,55.1,No,,2,2,Not Required,Approved,Pending,82.2,1132.9,2081.17,3.2,No,12.4,No,Yes,No,Yes,Pending,0.67,4.86,2.19,Medium,Low,Low,II,Sandy,Moderate,30.6,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0032,Madhya Pradesh,Ujjain,Power,13.1,3,Partially Paid,47,1,Full,46.6,83.9,48.4,Partially Complete,Completed,2,Compensation,0,1,118,17.376453,78.192217,synthetic_demo_district_center,Green Zone,9.2,3.8,17.0,4.93,No,No,588.0,Yes,Approved,No,No,703.4,2.6,1.39,2.87,12.07,14.86,Plain,Residential,30.1,5.3,5.5,1.9,No,Pending,8,3,1,37.8,Obtained,Medium,Yes,Planned,Joint,,Verified,No,Clear,No,Updated,91.7,No,Pending,1,1,Not Required,Pending,Issued,77.5,432.3,838.92,8.0,No,4.8,Yes,Yes,No,No,In Progress,2.19,0.84,1.86,Low,Low,Low,III,Loamy,Good,30.8,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0033,Bihar,Muzaffarpur,Irrigation,23.3,10,Partially Paid,31,0,Full,47.1,37.9,45.4,Partially Complete,Completed,4,Compensation,3,0,13,21.336039,81.660355,synthetic_demo_district_center,Buffer Zone,30.4,13.1,11.3,9.21,No,No,844.0,No,Approved,No,No,430.8,3.1,4.78,10.28,3.53,3.48,Coastal,Agricultural,45.9,12.7,1.3,1.2,Yes,Not Required,9,3,3,39.3,Obtained,Low,Yes,Completed,Private,,Issue Found,Yes,Clear,No,Updated,82.1,No,,4,3,Pending,Partially Approved,Issued,69.3,596.89,732.52,81.0,No,7.2,No,Yes,Yes,Yes,Not Required,1.89,2.69,4.03,Low,Low,Low,III,Laterite,Good,49.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0034,Madhya Pradesh,Gwalior,Industrial,14.3,4,Not Started,38,2,Full,84.9,72.6,31.0,Partially Complete,Pending,2,Compensation,0,1,142,12.951776,80.309852,synthetic_demo_district_center,Non-Green Zone,55.1,6.1,8.2,5.13,No,No,535.0,No,Approved,No,No,403.6,4.6,0.81,9.42,8.4,12.37,Coastal,Agricultural,73.3,11.8,0.2,3.0,No,Pending,12,2,2,65.1,Obtained,Medium,Yes,Not Required,Private,,Under Review,No,Under Verification,No,Updated,59.2,No,,5,5,Not Required,Approved,Issued,53.5,1456.85,2157.77,63.7,No,-5.8,No,No,Yes,Yes,In Progress,0.72,5.02,10.31,Low,Low,Low,IV,Black,Poor,59.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0035,Karnataka,Hubballi,Railway,40.9,17,Mostly Paid,12,0,Partial,74.3,96.9,87.9,Complete,Pending,5,Planning,2,0,20,26.846248,80.968889,synthetic_demo_district_center,Non-Green Zone,11.4,9.3,9.0,4.96,Yes,No,256.0,Yes,Approved,No,No,1629.4,1.8,3.44,2.97,2.81,7.11,Plain,Wasteland,47.5,10.5,2.4,2.4,No,Pending,9,1,1,60.3,Pending,Low,Yes,In Progress,Joint,Possible,Verified,No,Clear,No,Pending,69.2,No,Disposed,0,0,Pending,Approved,Pending,91.5,1775.45,2599.97,21.7,No,-3.5,No,Yes,Yes,No,Not Required,4.29,1.35,2.2,Low,Low,Low,III,Sandy,Good,46.7,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0036,Bihar,Patna,Railway,74.8,30,Mostly Paid,50,2,Mostly Obtained,47.9,81.8,81.8,Partially Complete,Pending,6,Compensation,3,1,210,21.412726,81.527925,synthetic_demo_district_center,Non-Green Zone,12.9,5.0,6.0,4.61,No,No,458.0,No,Not Required,No,No,674.3,6.8,2.32,8.84,6.4,17.78,Plain,Agricultural,55.4,10.0,0.8,0.8,No,Not Required,1,2,1,93.8,Obtained,High,Yes,Planned,Private,,Verified,No,Clear,No,Updated,58.9,No,,1,0,Pending,Partially Approved,Issued,77.2,459.66,860.02,35.2,No,-11.4,No,Yes,Yes,No,In Progress,1.08,1.54,5.33,High,Low,Low,II,Red,Poor,42.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0037,West Bengal,Nadia,Power,15.9,9,Partially Paid,13,0,Partial,87.3,71.3,59.0,Partially Complete,Pending,3,Rehabilitation,1,0,0,31.186393,77.184097,synthetic_demo_district_center,Green Zone,3.7,2.1,8.7,3.05,No,No,425.0,Yes,Not Required,No,No,14.8,6.1,2.62,8.87,9.22,8.3,Plain,Agricultural,50.4,10.9,2.8,3.7,No,Pending,10,3,1,68.3,Obtained,Low,Yes,In Progress,Joint,Possible,Verified,No,Clear,No,Pending,93.0,No,,5,5,Completed,Approved,Issued,62.7,1766.66,2944.18,75.9,Yes,15.0,Yes,Yes,No,No,Not Required,1.54,1.7,1.63,Medium,Low,High,IV,Alluvial,Good,42.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0038,Karnataka,Belagavi,Highway,29.4,7,Mostly Paid,19,0,Mostly Obtained,36.8,72.5,48.7,Partially Complete,Partially Completed,4,Compensation,1,0,15,13.187032,80.180343,synthetic_demo_district_center,Non-Green Zone,35.6,8.8,20.6,2.65,No,No,322.0,No,Not Required,No,No,1363.3,2.1,4.46,6.44,1.2,4.46,Plain,Agricultural,44.9,2.9,1.8,2.2,No,Approved,4,2,1,56.1,Obtained,Low,Yes,In Progress,Government,,Verified,No,Reported,No,Updated,93.3,No,,3,3,Pending,Approved,Pending,98.2,983.59,1284.54,78.4,Yes,-4.9,Yes,Yes,No,No,Not Required,0.21,3.74,2.35,Low,Low,Low,II,Laterite,Good,61.1,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0039,Rajasthan,Jodhpur,Industrial,35.7,14,Fully Paid,28,2,Not Started,85.0,88.5,79.5,Partially Complete,Partially Completed,3,Possession,0,1,107,26.844609,75.955817,synthetic_demo_district_center,Non-Green Zone,12.5,10.5,13.1,4.14,No,No,1677.0,No,Not Required,No,No,1619.8,0.4,5.04,6.57,3.02,2.38,Coastal,Agricultural,75.8,10.5,5.3,7.0,No,Pending,7,5,2,99.2,Obtained,High,Yes,Not Required,Private,Possible,Under Review,No,Clear,No,Updated,66.7,No,,1,1,Pending,Approved,Pending,86.0,1476.27,2870.35,74.2,No,30.8,Yes,No,Yes,Yes,Not Required,2.03,2.58,3.26,Medium,Low,Low,V,Sandy,Moderate,40.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0040,Maharashtra,Thane,Railway,35.0,12,Partially Paid,98,1,Full,51.2,81.1,68.0,Partially Complete,Completed,5,Notification,0,1,84,25.692538,85.036461,synthetic_demo_district_center,Non-Green Zone,18.0,6.4,19.6,11.28,No,No,400.0,No,Pending,No,No,1355.8,3.2,2.34,14.27,3.59,6.58,Plain,Agricultural,76.2,8.3,2.5,1.8,No,Not Required,9,3,5,41.4,Partial,High,Yes,Not Required,Private,,Under Review,No,Clear,No,Updated,67.8,No,,2,2,Pending,Pending,Pending,76.7,3358.11,4908.81,90.1,No,33.3,No,Yes,Yes,No,Pending,1.21,1.43,1.09,Low,Low,Medium,III,Sandy,Good,38.7,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0041,West Bengal,Kolkata,Irrigation,26.0,8,Partially Paid,35,0,Full,27.8,58.2,55.5,Partially Complete,Pending,3,Planning,0,0,3,23.196713,85.142077,synthetic_demo_district_center,Non-Green Zone,16.5,14.5,7.9,9.26,Yes,No,1017.0,Yes,Pending,No,No,414.9,2.0,1.79,14.74,9.11,10.22,Plain,Agricultural,69.8,16.9,4.9,1.0,No,Not Required,9,2,1,40.1,Obtained,High,Yes,Not Required,Private,Possible,Verified,No,Clear,No,Updated,94.6,No,,4,4,Completed,Pending,Pending,52.7,1340.9,1786.6,12.4,No,-14.2,No,Yes,No,Yes,Pending,1.29,6.13,2.02,High,Low,Low,III,Black,Good,63.2,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0042,Rajasthan,Jodhpur,Highway,42.8,14,Fully Paid,14,0,Partial,49.7,76.1,52.3,Complete,,5,Rehabilitation,3,0,34,17.369577,78.662774,synthetic_demo_district_center,Non-Green Zone,10.8,8.7,10.8,5.86,No,No,75.0,No,Pending,Yes,Yes,1031.0,4.8,0.77,2.03,17.74,19.47,Plain,Agricultural,89.3,14.0,1.0,5.3,Yes,Pending,5,5,0,37.2,Pending,Low,Yes,Not Required,Private,,Under Review,No,Clear,No,Pending,61.2,No,,5,1,Completed,Partially Approved,Pending,87.5,148.84,180.82,74.1,No,23.0,No,Yes,Yes,Yes,Not Required,3.34,2.99,1.42,Low,Low,Low,IV,Red,Moderate,58.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0043,Tamil Nadu,Salem,Industrial,35.2,23,Partially Paid,38,1,Partial,9.6,80.0,88.2,Partially Complete,Completed,6,Compensation,0,0,21,31.156565,77.116259,synthetic_demo_district_center,Non-Green Zone,12.7,8.6,12.7,9.41,No,No,176.0,No,Not Required,Yes,Yes,217.0,1.2,0.56,5.93,2.62,4.91,Hilly,Agricultural,71.5,6.9,6.0,8.1,Yes,Not Required,8,4,2,77.4,Pending,Medium,Yes,Planned,Institutional,,Verified,No,Clear,No,Updated,77.8,No,,5,5,Not Required,Approved,Issued,61.1,678.37,1101.39,43.9,No,-14.0,No,Yes,Yes,No,In Progress,5.5,2.14,3.29,Medium,Low,Low,II,Alluvial,Good,39.1,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0044,West Bengal,Hooghly,Metro,9.7,5,Fully Paid,45,2,Not Started,36.9,68.4,79.9,Partially Complete,Pending,3,Compensation,1,1,199,19.038017,72.95971,synthetic_demo_district_center,Non-Green Zone,20.9,17.8,11.7,9.16,No,No,230.0,No,Not Required,Yes,Yes,866.0,1.1,2.22,2.5,4.48,3.74,Coastal,Government,73.9,9.4,1.2,0.0,Yes,Approved,6,1,2,81.8,Pending,Medium,Yes,Not Required,Institutional,Confirmed,Verified,No,Clear,No,Updated,86.1,No,,3,1,Completed,Pending,Issued,85.1,1337.0,2881.66,81.1,No,20.0,No,Yes,No,No,Pending,2.05,5.4,5.67,Medium,Medium,Low,III,Black,Good,38.4,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0045,Tamil Nadu,Madurai,Industrial,47.1,28,Mostly Paid,67,0,Mostly Obtained,57.2,58.8,58.0,,Completed,2,Rehabilitation,1,0,2,19.006339,72.821528,synthetic_demo_district_center,Non-Green Zone,18.2,2.2,13.5,0.99,No,No,302.0,No,Not Required,No,No,940.7,4.8,3.44,12.75,6.19,7.39,Hilly,Government,50.8,10.4,0.5,1.5,No,Not Required,9,6,0,77.5,Partial,Low,Yes,Not Required,Private,,Verified,No,Clear,Yes,Updated,94.9,No,,6,6,Not Required,Partially Approved,Issued,71.9,1904.28,4076.59,83.2,No,6.8,No,Yes,No,No,Pending,1.52,4.47,2.59,Medium,Low,High,II,Red,Good,43.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0046,Bihar,Muzaffarpur,Highway,47.7,28,Fully Paid,29,1,Partial,50.9,63.7,60.0,Partially Complete,Pending,2,Rehabilitation,2,1,57,26.121381,91.46671,synthetic_demo_district_center,Non-Green Zone,2.5,12.7,23.9,1.9,No,No,159.0,No,Approved,No,No,1031.4,9.7,1.13,0.5,11.72,4.92,Plain,Wasteland,44.1,8.7,4.1,1.6,Yes,Pending,7,2,0,27.8,Partial,Low,Yes,Not Required,Private,,Verified,No,Clear,No,Pending,55.6,No,,3,2,Pending,Pending,Pending,91.1,792.43,1435.73,3.3,Yes,22.4,No,Yes,No,No,In Progress,1.02,1.45,2.25,Medium,High,Low,III,Sandy,Good,40.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0047,Rajasthan,Ajmer,Industrial,13.8,10,Fully Paid,16,1,Full,24.9,37.7,44.4,Complete,Completed,5,Rehabilitation,1,1,131,21.168173,81.569998,synthetic_demo_district_center,Non-Green Zone,14.1,5.8,8.1,3.4,No,No,772.0,No,Approved,No,No,1744.5,3.3,0.92,4.15,7.75,4.18,Plateau,Agricultural,52.7,8.1,5.1,4.3,No,Approved,2,1,0,81.5,Obtained,Low,Yes,Planned,Private,,Verified,No,Clear,No,Pending,81.3,No,,1,1,Not Required,Pending,Issued,95.4,663.93,1371.95,40.1,No,21.2,No,Yes,Yes,Yes,Not Required,2.03,1.66,17.61,Low,Low,Low,III,Alluvial,Moderate,36.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0048,Maharashtra,Nagpur,Industrial,25.2,11,Mostly Paid,116,1,Mostly Obtained,54.9,51.7,34.3,Complete,Completed,2,Possession,1,1,149,30.94481,75.896968,synthetic_demo_district_center,Non-Green Zone,11.7,12.7,30.1,11.05,No,No,361.0,No,Not Required,No,No,1706.2,0.2,5.64,4.39,5.84,11.72,Plain,Agricultural,69.2,0.3,3.2,1.7,No,Approved,5,2,0,53.9,Pending,Low,Yes,Not Required,Private,,Verified,No,Reported,No,Pending,64.3,No,,1,1,Not Required,Approved,Issued,52.8,2407.24,3424.58,92.6,No,2.0,Yes,No,Yes,No,In Progress,1.26,1.96,1.98,Low,Low,Medium,IV,Red,Good,26.1,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0049,Karnataka,Bengaluru Urban,Industrial,41.0,14,Fully Paid,38,2,Mostly Obtained,41.5,32.2,70.6,Partially Complete,Partially Completed,6,Planning,0,0,25,16.49754,80.601337,synthetic_demo_district_center,Non-Green Zone,5.2,6.2,9.0,6.92,No,No,60.0,No,Not Required,Yes,Yes,730.8,1.5,1.62,2.44,19.27,13.28,Plain,Government,89.3,18.6,1.6,1.5,Yes,Not Required,27,8,4,78.0,Partial,Low,Yes,Not Required,Private,,Verified,No,Reported,No,Not Available,89.8,No,,6,6,Completed,Pending,Pending,99.9,731.74,1199.98,25.6,No,19.3,No,Yes,Yes,No,Pending,1.2,9.25,0.96,Medium,Low,Medium,III,Loamy,Moderate,48.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0050,Odisha,Puri,Industrial,21.0,9,Fully Paid,14,1,Mostly Obtained,56.5,71.6,32.4,Incomplete,Completed,3,Closure,2,0,17,25.92673,85.109563,synthetic_demo_district_center,Non-Green Zone,27.0,1.3,22.4,1.87,No,Yes,1264.0,No,Not Required,No,No,351.6,5.6,0.49,13.87,32.07,1.7,Plain,Agricultural,66.7,3.1,3.0,2.7,No,Not Required,14,3,2,38.8,Obtained,Low,Yes,Planned,Private,,Verified,No,Clear,No,Updated,58.1,No,,4,1,Completed,Approved,Pending,98.6,3529.59,4040.56,67.8,No,-10.8,No,No,No,No,Not Required,1.27,0.35,4.35,High,Low,Medium,III,Red,Good,55.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0051,Madhya Pradesh,Ujjain,Power,54.9,24,Mostly Paid,29,0,Not Started,55.5,88.7,29.7,Complete,Completed,3,Closure,2,0,0,13.197455,80.200062,synthetic_demo_district_center,Non-Green Zone,34.5,4.0,13.1,7.29,No,No,270.0,No,Not Required,No,No,741.8,4.2,0.68,3.75,3.24,16.95,Plain,Residential,71.7,2.8,2.0,2.5,Yes,Pending,6,2,0,81.2,Partial,Low,Yes,In Progress,Private,,Under Review,No,Clear,No,Updated,70.4,No,,4,4,Completed,Approved,Issued,90.3,1343.38,2450.49,63.5,No,-13.4,No,Yes,Yes,No,Completed,2.49,2.78,1.92,Low,Medium,Medium,II,Sandy,Good,42.2,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0052,Uttar Pradesh,Lucknow,Irrigation,144.4,45,Partially Paid,19,0,Full,87.7,29.3,34.8,Partially Complete,Completed,4,Notification,3,0,23,22.506586,88.210327,synthetic_demo_district_center,Non-Green Zone,40.4,10.6,16.4,24.91,No,No,263.0,No,Approved,No,No,1363.6,7.3,1.71,9.23,6.5,8.2,Plateau,Agricultural,41.1,7.6,1.9,2.8,No,Not Required,7,2,0,62.3,Partial,High,Yes,Planned,Private,,Verified,No,Reported,No,Updated,86.2,Yes,,3,3,Completed,Pending,Issued,92.3,1554.33,1807.84,62.1,No,24.3,No,Yes,Yes,No,Completed,1.48,2.27,1.35,Low,Low,Medium,III,Laterite,Good,34.1,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0053,Maharashtra,Nashik,Railway,13.6,6,Partially Paid,70,0,Mostly Obtained,95.6,84.8,85.9,Complete,Partially Completed,5,Rehabilitation,0,0,15,26.936653,80.747994,synthetic_demo_district_center,Non-Green Zone,23.5,15.8,9.4,4.59,No,No,327.0,No,Not Required,No,No,1198.6,6.7,0.9,2.97,27.41,13.31,Plain,Agricultural,55.7,6.3,0.1,1.7,No,Not Required,5,2,1,65.7,Pending,Low,Yes,Planned,Joint,,Verified,No,Reported,Yes,Updated,81.2,No,,5,2,Completed,Approved,Issued,55.1,492.19,1031.45,80.7,No,29.8,No,Yes,No,No,Completed,1.35,2.27,0.72,High,Low,Low,II,Black,Good,59.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0054,Rajasthan,Jaipur,Irrigation,8.7,4,Fully Paid,45,3,Full,77.4,56.0,59.5,Incomplete,Completed,2,Compensation,3,0,8,28.434625,76.773886,synthetic_demo_district_center,Non-Green Zone,27.1,16.5,12.0,8.22,Yes,No,804.0,Yes,Pending,No,No,726.0,2.7,2.68,4.52,7.24,6.49,Plain,Agricultural,31.1,7.9,0.2,4.4,Yes,Not Required,10,7,5,24.1,Obtained,Low,Yes,Planned,Private,,Under Review,No,Clear,No,Not Available,99.8,No,Disposed,6,6,Completed,Partially Approved,Pending,56.6,1450.45,2379.55,38.9,No,-11.8,No,Yes,Yes,No,Not Required,0.92,1.56,1.23,Low,Low,Medium,IV,Alluvial,Poor,53.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0055,Odisha,Cuttack,Metro,30.8,18,Mostly Paid,23,0,Mostly Obtained,79.5,69.9,69.4,Partially Complete,Completed,6,Possession,1,0,0,21.155418,81.605307,synthetic_demo_district_center,Non-Green Zone,40.0,8.1,6.5,7.38,No,No,1171.0,No,Approved,No,No,1167.5,3.6,1.64,10.54,4.81,1.77,Plain,Agricultural,50.8,6.2,2.2,1.4,Yes,Not Required,5,5,1,25.7,Obtained,Low,Yes,Not Required,Private,,Under Review,No,Clear,No,Updated,55.2,No,,4,0,Not Required,Approved,Issued,99.0,1780.75,2511.8,19.7,No,6.0,No,Yes,Yes,No,Not Required,0.41,0.37,2.37,High,High,Low,IV,Loamy,Good,66.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0056,Maharashtra,Nashik,Highway,42.1,22,Partially Paid,60,1,Mostly Obtained,75.0,63.5,89.6,Incomplete,Pending,5,Notification,1,0,16,28.434286,76.992327,synthetic_demo_district_center,Buffer Zone,4.6,7.2,13.2,1.56,No,No,200.0,No,Approved,No,No,1055.4,2.5,2.05,1.71,13.51,39.38,Plain,Industrial,47.5,3.9,9.5,2.8,Yes,Pending,3,1,0,46.8,Pending,Low,Yes,Not Required,Private,,Under Review,No,Under Verification,No,Updated,82.5,No,,1,1,Pending,Approved,Issued,51.7,262.59,344.94,65.3,No,-1.0,No,Yes,No,Yes,Not Required,2.13,2.96,6.19,Medium,Low,Low,IV,Alluvial,Moderate,34.2,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0057,Rajasthan,Udaipur,Highway,20.6,11,Not Started,27,0,Not Started,76.0,88.3,20.7,Partially Complete,Pending,2,Possession,0,0,10,28.68703,77.066707,synthetic_demo_district_center,Non-Green Zone,34.3,8.3,6.8,6.66,No,No,750.0,No,Not Required,Yes,Yes,1705.1,0.6,6.33,6.99,2.84,11.98,Plain,Agricultural,29.5,5.0,6.1,7.6,No,Not Required,15,3,4,86.9,Obtained,Low,Yes,Not Required,Private,,Verified,No,Reported,No,Updated,73.2,No,,0,0,Completed,Pending,Issued,90.1,1559.99,2770.3,31.6,No,-6.6,No,No,Yes,Yes,Not Required,1.22,4.06,1.18,Low,Low,High,IV,Laterite,Moderate,47.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0058,Gujarat,Ahmedabad,Railway,73.0,27,Mostly Paid,28,1,Mostly Obtained,96.7,50.8,65.8,Partially Complete,Partially Completed,4,Notification,4,1,77,20.411138,85.995825,synthetic_demo_district_center,Non-Green Zone,23.4,3.7,21.7,10.83,No,No,54.0,No,Not Required,No,No,788.1,9.1,1.6,3.68,12.33,9.37,Plateau,Agricultural,62.6,3.4,3.7,1.5,No,Not Required,10,3,2,62.3,Obtained,Medium,Yes,In Progress,Institutional,,Verified,No,Under Verification,No,Updated,70.1,No,,3,0,Pending,Approved,Issued,96.6,1961.22,3330.74,71.7,Yes,11.1,No,Yes,No,Yes,Not Required,0.29,5.65,7.02,Low,Low,Medium,III,Loamy,Moderate,48.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0059,Gujarat,Ahmedabad,Irrigation,9.0,4,Partially Paid,15,1,Mostly Obtained,19.6,71.1,23.7,Complete,Completed,3,Possession,3,0,0,26.819174,80.828639,synthetic_demo_district_center,Non-Green Zone,22.9,2.4,17.4,2.05,Yes,No,508.0,Yes,Not Required,No,No,1651.1,8.1,7.03,2.04,4.04,10.67,Plain,Agricultural,43.1,4.5,2.1,1.7,Yes,Not Required,4,3,2,74.3,Pending,Medium,Yes,In Progress,Private,,Verified,No,Clear,No,Updated,70.2,No,,0,0,Not Required,Approved,Issued,52.1,1733.25,3062.65,98.9,No,-1.9,No,Yes,No,No,Not Required,0.74,2.47,1.5,Low,High,Medium,II,Alluvial,Moderate,47.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0060,Tamil Nadu,Chennai,Power,41.3,16,Mostly Paid,15,1,Mostly Obtained,63.8,85.1,82.5,Complete,Partially Completed,3,Notification,0,0,8,30.161046,78.11359,synthetic_demo_district_center,Green Zone,19.9,6.4,12.6,10.0,No,No,525.0,Yes,Not Required,No,No,421.1,9.5,0.94,4.31,4.42,31.01,Hilly,Government,51.2,16.6,3.9,5.0,No,Not Required,2,3,0,45.3,Disputed,Medium,Yes,Completed,Private,,Verified,No,Reported,No,Updated,78.1,Yes,,0,0,Completed,Pending,Issued,57.8,332.41,462.41,98.8,Yes,20.7,No,Yes,Yes,No,Not Required,1.88,7.8,3.06,Low,Low,Low,III,Red,Good,52.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0061,Maharashtra,Pune,Irrigation,15.6,10,Fully Paid,111,0,Mostly Obtained,59.6,84.7,85.1,Complete,Pending,6,Compensation,4,1,153,30.925959,75.894304,synthetic_demo_district_center,Non-Green Zone,29.5,10.0,13.3,5.21,No,No,480.0,No,Pending,No,No,821.1,4.9,2.4,2.66,10.75,9.78,Plain,Residential,85.7,8.5,0.9,2.4,No,Approved,11,3,5,22.6,Pending,Medium,Yes,In Progress,Private,Possible,Verified,No,Clear,No,Updated,66.7,No,,1,1,Completed,Approved,Pending,90.9,1102.45,1326.62,56.9,No,24.4,No,Yes,Yes,Yes,In Progress,3.6,2.77,9.21,Low,Medium,Low,II,Red,Good,45.7,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0062,Gujarat,Ahmedabad,Metro,89.1,50,Mostly Paid,58,2,Partial,85.5,49.6,58.8,Partially Complete,Completed,1,Possession,3,1,80,23.286159,85.547375,synthetic_demo_district_center,Non-Green Zone,58.5,12.6,9.2,6.28,No,No,121.0,No,Pending,Yes,Yes,973.1,0.9,1.87,9.46,5.58,5.68,Plain,Agricultural,51.6,3.7,6.2,1.1,No,Approved,2,0,0,53.9,Obtained,Low,No,Planned,Joint,,Verified,No,Reported,No,Updated,95.2,No,,3,3,Completed,Partially Approved,Issued,83.8,150.98,170.45,74.0,No,-5.9,Yes,Yes,Yes,Yes,Not Required,2.8,3.48,0.61,Low,Medium,Low,V,Loamy,Poor,44.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
